":START_ID",":END_ID","relation",":TYPE"
"The QC boundaries of the coils were questioned from a powerboard performance point of view.","117445d535fba768094091aa34514304f539f5927c3e275e5bfbeaf0ea79111c","has_concept","Concept"
"The QC boundaries of the coils were questioned from a powerboard performance point of view.","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"The specs defined for the coils were not led by ATLAS performance specs.","995aeff431a67ae90af649101122fa793eff8aa84937d41e87808cf61a115e0e","has_concept","Concept"
"The specs defined for the coils were not led by ATLAS performance specs.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"The specs defined for the coils were not led by ATLAS performance specs.","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"The specs defined for the coils were not led by ATLAS performance specs.","6d6fb35b4e8208d044367242f2190aca90a6d578cb5b4ea16ea7687ceb16ff0c","has_concept","Concept"
"The specs defined for the coils were not led by ATLAS performance specs.","ba81f1c25a791cf3685899628210e576a01e6ba4fbf85a50b05b9819ee442dac","has_concept","Concept"
"The specs were defined more by what is possible with available wire.","3e45793208c1ce352b1c92a846e39abebe7c45ebc73f542f8d823da64bc28864","has_concept","Concept"
"The specs were defined more by what is possible with available wire.","1634c784fa153027c547446e46585352adc2b8be709c9aed838409b59700650f","has_concept","Concept"
"The specs were defined more by what is possible with available wire.","a73b759742c97cb555d1d12fad76f3bad5f0b576ec0f52b614af8554fb947886","has_concept","Concept"
"The specs were defined more by what is possible with available wire.","67284b34cdae282d8db832133f3d17467ac11de6a4e6e918bc17949faf58e5e5","has_concept","Concept"
"The specs were defined more by what is possible with available wire.","1634c784fa153027c547446e46585352adc2b8be709c9aed838409b59700650f","has_concept","Concept"
"10 samples from each 1/50 of production were tested.","189639a83f3b8a27c1f07d1ecc2df4fe36894d4d7a95fae5a779b548a9db75a2","has_concept","Concept"
"10 samples from each 1/50 of production were tested.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"10 samples from each 1/50 of production were tested.","117445d535fba768094091aa34514304f539f5927c3e275e5bfbeaf0ea79111c","has_concept","Concept"
"Satish questioned the QC boundaries of the coils.","23831843a48c63be9f9473d47da0cbcb01715985961899a5715d7095c78f451f","has_concept","Concept"
"Satish questioned the QC boundaries of the coils.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Satish questioned the QC boundaries of the coils.","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"Satish questioned the QC boundaries of the coils.","12cdf9606574406b4100501784f432ca255173ef1f10325f308ba4382d60d539","has_concept","Concept"
"Satish questioned the QC boundaries of the coils.","117445d535fba768094091aa34514304f539f5927c3e275e5bfbeaf0ea79111c","has_concept","Concept"
"500 coils in total were planned to be tested.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"500 coils in total were planned to be tested.","117445d535fba768094091aa34514304f539f5927c3e275e5bfbeaf0ea79111c","has_concept","Concept"
"500 coils in total were planned to be tested.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"500 coils in total were planned to be tested.","2d330678745269d5416e96bb62dc3554e0398b63fbb91c140eb34c950409918e","has_concept","Concept"
"The quantity of coils was evaluated by EC 10,000.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"The quantity of coils was evaluated by EC 10,000.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"The quantity of coils was evaluated by EC 10,000.","117445d535fba768094091aa34514304f539f5927c3e275e5bfbeaf0ea79111c","has_concept","Concept"
"The quantity of coils was evaluated by EC 10,000.","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"The quantity of coils was evaluated by EC 10,000.","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"The risk of yield numbers changing slightly was considered.","ae692752633fa18a3d4c0514ee302c1ca8567bd6a4bca5391dcc73453573d564","has_concept","Concept"
"The risk of yield numbers changing slightly was considered.","d50473addb955e88d4827f0ee4596acf88277f38f6547e1dab9811c8a823899b","has_concept","Concept"
"The risk of yield numbers changing slightly was considered.","df05f0993702e3f457eb02f9c6dd6a1f43a29f6910efed93022eecd7d305a4c2","has_concept","Concept"
"The risk of yield numbers changing slightly was considered.","b5966069b27cad9bf04364c046103bce525d0a82ad956dc3d7db6f2020784e02","has_concept","Concept"
"16,000 for barrel makes sense to Dennis but looks like overhead is slightly different.","5ec52eaa619db92ff62fb7524b4ad29b7dce0300f87e5f53ce5ec7cfeb6d82fd","has_concept","Concept"
"16,000 for barrel makes sense to Dennis but looks like overhead is slightly different.","f7aea7ff75750044d7e52f6548822714f7973b9c62f18c63704037e3ee4b7442","has_concept","Concept"
"16,000 for barrel makes sense to Dennis but looks like overhead is slightly different.","6d9dccb03b483ab5f8c62de749743acc1efe84bc6b0f6ca8f2ad71cc296d3d9c","has_concept","Concept"
"16,000 for barrel makes sense to Dennis but looks like overhead is slightly different.","e1d4402c50b5e5931cbf3c85fe1af88f99cdb62b41c57637b3956701704bca03","has_concept","Concept"
"16,000 for barrel makes sense to Dennis but looks like overhead is slightly different.","1d3768d919bb8c59cbe107382ff640eb4639ba36bda3bae0539de6716c63e359","has_concept","Concept"
"16,000 for barrel makes sense to Dennis but looks like overhead is slightly different.","69f8174664be1f9577c0238b2932f128fbf6e0909bc945c5b8dc8ad8bfb85e2b","has_concept","Concept"
"The risk of yield numbers changing slightly is why typically PRR is the point that large numbers get bought.","ae692752633fa18a3d4c0514ee302c1ca8567bd6a4bca5391dcc73453573d564","has_concept","Concept"
"The risk of yield numbers changing slightly is why typically PRR is the point that large numbers get bought.","df05f0993702e3f457eb02f9c6dd6a1f43a29f6910efed93022eecd7d305a4c2","has_concept","Concept"
"The risk of yield numbers changing slightly is why typically PRR is the point that large numbers get bought.","92b5c5cc18ca4a544d7f98dc86efa0ab66b2e5c7bbdfc5953ebc0d797e3d95db","has_concept","Concept"
"The risk of yield numbers changing slightly is why typically PRR is the point that large numbers get bought.","c413b8cc4a04cc9e6510093b1eb5bf758db655cc85336d44ed4984a406439037","has_concept","Concept"
"It is an understood risk to buy everything now.","f002e5abcb1d4230315294ed1c66ae771cab9637139c6228b763c2183c2ffa13","has_concept","Concept"
"It is an understood risk to buy everything now.","80aa7ca7af8c964812472412a3cee5932544c0546155a7276befd5b1e220a9dc","has_concept","Concept"
"It is an understood risk to buy everything now.","d531784fe908e536fd1aa9eeac9780e02423498e0d87e01d144a613018c07a0e","has_concept","Concept"
"It is an understood risk to buy everything now.","0b7e5ec6dacf67797efca261df395e9e1b71c5ff57b5ef5c49a01bf4b4e475c7","has_concept","Concept"
"It is an understood risk to buy everything now.","d73a0ae7b5030e144381c82acebb77505528b7799c05310af9c1f593cf165574","has_concept","Concept"
"The status of powerboard test crate was discussed.","b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","has_concept","Concept"
"The status of powerboard test crate was discussed.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"The status of powerboard test crate was discussed.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"The status of powerboard test crate was discussed.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"The status of powerboard test crate was discussed.","61fd53edbb3e8fd5243e46b44c43fd6d707aebfab1e004ea05d5faa44016b884","has_concept","Concept"
"The status of powerboard test crate was discussed.","72e07ac7bffc5912536bd21c369a3f7ae2d29dc8f539b31e06f319b696ac40d6","has_concept","Concept"
"The introduction by Craig & Ingo was completed.","340423952fa736b3ff7ed6cedbc4d03a4d64df07e4bcc13b675170410d47b3aa","has_concept","Concept"
"The introduction by Craig & Ingo was completed.","d95bf4470024539f6d91fc38eadfa657d602bbf992a25986f2f9e87d8e056ea8","has_concept","Concept"
"The introduction by Craig & Ingo was completed.","089bf960711a195ae7e692947cf4ed00e93fb9a9e273608d49001700089fcd00","has_concept","Concept"
"The introduction by Craig & Ingo was completed.","22df1ce6491b5879627469e4976b0740b085976b49a50b4069803f18ca43589e","has_concept","Concept"
"The introduction by Craig & Ingo was completed.","e8f40309ac92e541c2b2c577f2328bce23fe28018aea8e91def3213cfac1ad7e","has_concept","Concept"
"The barrel module frame and hybrid panel finalisation was discussed.","d7428cc6df250ced65b1c9ce7fcdc013b1451b9d476e83497b5d1e422afe85c6","has_concept","Concept"
"The barrel module frame and hybrid panel finalisation was discussed.","e3dd8ea31110a10584ebb0878bb06e8c4ccacbe48da8193aa803af57f14de251","has_concept","Concept"
"The barrel module frame and hybrid panel finalisation was discussed.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"The barrel module frame and hybrid panel finalisation was discussed.","b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","has_concept","Concept"
"The barrel module frame and hybrid panel finalisation was discussed.","7e772fb4cc2293e794250fd95ecdb8dbadd88eb01387e73e14f08bbac678a81b","has_concept","Concept"
"Clearance on module transport frame for RFID was questioned.","f63e190cae13a1d1f0066d6786977e7c2a367f222a8df1d5b2f5af08375358cb","has_concept","Concept"
"Clearance on module transport frame for RFID was questioned.","fb3e62939705b2ef8f74e7b47c67f067abd496b09e1b25ed39c1fe386602c4f5","has_concept","Concept"
"Clearance on module transport frame for RFID was questioned.","08e6d6b09e819dba2fdb43b601ad96c7db9f7967610a7b4eda566e1a440eb21e","has_concept","Concept"
"Clearance on module transport frame for RFID was questioned.","a33ce21468d7d26742b7c17b68d5634b0cc945b0aa28597df21a2d2e5504862e","has_concept","Concept"
"Clearance on module transport frame for RFID was questioned.","3c3a565ee74770aee9605f34bd8e8ce7f3bdce6e2e611da75f4417d68a2bacdc","has_concept","Concept"
"The clearance was potentially at risk.","df05f0993702e3f457eb02f9c6dd6a1f43a29f6910efed93022eecd7d305a4c2","has_concept","Concept"
"The clearance was potentially at risk.","4f77c0ded16bc6db43bedf0f11e59c2dcd5cedfc3d8b29b85c5a1fe618a01934","has_concept","Concept"
"The clearance was potentially at risk.","beda04024a3a5e519e47df1507b2b428fc9a2f384da1146d772bb9a944deffc8","has_concept","Concept"
"The clearance was potentially at risk.","f63e190cae13a1d1f0066d6786977e7c2a367f222a8df1d5b2f5af08375358cb","has_concept","Concept"
"The clearance was potentially at risk.","f18580572d895e5ea51c9d342ab3ac9a170eb92c0739bdbd72957784f16da1ab","has_concept","Concept"
"The module transport frame for RFID should be okay.","d7428cc6df250ced65b1c9ce7fcdc013b1451b9d476e83497b5d1e422afe85c6","has_concept","Concept"
"The module transport frame for RFID should be okay.","53a272bdab8e65ecc1e949ccaf975f2716d03c99b5d34df95b66bd6197a33449","has_concept","Concept"
"The module transport frame for RFID should be okay.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"The module transport frame for RFID should be okay.","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"The module transport frame for RFID should be okay.","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"Clearance was questioned on the module transport frame for RFID.","8cbfebfa699ba5216fe74424ad6fcfd1450ecbef971b5987a6e45663ccad86d7","has_concept","Concept"
"Clearance was questioned on the module transport frame for RFID.","f63e190cae13a1d1f0066d6786977e7c2a367f222a8df1d5b2f5af08375358cb","has_concept","Concept"
"Clearance was questioned on the module transport frame for RFID.","08e6d6b09e819dba2fdb43b601ad96c7db9f7967610a7b4eda566e1a440eb21e","has_concept","Concept"
"Clearance was questioned on the module transport frame for RFID.","a0c64d4455bf47ba173be521743cab4384cef6f03cfe704b32ce9b9409c75a78","has_concept","Concept"
"Clearance was questioned on the module transport frame for RFID.","3c3a565ee74770aee9605f34bd8e8ce7f3bdce6e2e611da75f4417d68a2bacdc","has_concept","Concept"
"Craig and Ash will iterate to make sure everything fits together.","8f53a7d39bf63bab1b2bc9cf1855a37760376463c5378b1fb1df5c54e6bb6377","has_concept","Concept"
"Craig and Ash will iterate to make sure everything fits together.","7ce08964d88f37cea7f5604099566ffcb7365a9aed5f3ffddc29e24f789056bf","has_concept","Concept"
"Craig and Ash will iterate to make sure everything fits together.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Craig and Ash will iterate to make sure everything fits together.","239f3bdd54be094647e9f220b905ba654241498cc708c37820e141368653d9c3","has_concept","Concept"
"The clearance on module transport frame for RFID was questioned.","f63e190cae13a1d1f0066d6786977e7c2a367f222a8df1d5b2f5af08375358cb","has_concept","Concept"
"The clearance on module transport frame for RFID was questioned.","a0c64d4455bf47ba173be521743cab4384cef6f03cfe704b32ce9b9409c75a78","has_concept","Concept"
"The clearance on module transport frame for RFID was questioned.","8cbfebfa699ba5216fe74424ad6fcfd1450ecbef971b5987a6e45663ccad86d7","has_concept","Concept"
"The clearance on module transport frame for RFID was questioned.","08e6d6b09e819dba2fdb43b601ad96c7db9f7967610a7b4eda566e1a440eb21e","has_concept","Concept"
"The clearance on module transport frame for RFID was questioned.","c42790233f1d0ad8477ed4ce0ef0591f429185491916a2cc0ddf2ff32d9c3313","has_concept","Concept"
"It could be tricky to keep track of all the diodes when placing the sensor/module in the frame.","8e12320f7c966d61f636ab4929d5083cc710001d4820bcb6a2d28d54c25976cf","has_concept","Concept"
"It could be tricky to keep track of all the diodes when placing the sensor/module in the frame.","900ca64919b95ec6a83f80b09e9f5f8973f7acbc776a2eb27343d3485d8847da","has_concept","Concept"
"It could be tricky to keep track of all the diodes when placing the sensor/module in the frame.","d7428cc6df250ced65b1c9ce7fcdc013b1451b9d476e83497b5d1e422afe85c6","has_concept","Concept"
"It could be tricky to keep track of all the diodes when placing the sensor/module in the frame.","f7db5b263bea3d3415d6a9049b447fcee59612b0cbb99c7f4a7e34ff48ee3ae3","has_concept","Concept"
"It could be tricky to keep track of all the diodes when placing the sensor/module in the frame.","926c17a61abc96142d1bfc6db153803cf70ee0b6337d16454aaac2a7059517a7","has_concept","Concept"
"The diodes need to be placed carefully in the frame.","130711a1054d5953ea8968b914418ebf50f8cb0118d0ec066cb104b2bfb1effe","has_concept","Concept"
"The diodes need to be placed carefully in the frame.","d7428cc6df250ced65b1c9ce7fcdc013b1451b9d476e83497b5d1e422afe85c6","has_concept","Concept"
"The diodes need to be placed carefully in the frame.","90af635d95647dad4c78826de88c9d1bba09120bffed1519d6b10efcccd8ebdd","has_concept","Concept"
"Removing the diodes along one side or the other could be an option.","38966ad627dfac9aaaca9f4ca0ef49e82b967551d63d16380888a323dfd5dc95","has_concept","Concept"
"Removing the diodes along one side or the other could be an option.","5a93b535c1618ce0a2ea39b4789e69d426648f7303a594306dd6aa5fc1853146","has_concept","Concept"
"Removing the diodes along one side or the other could be an option.","64704a8008e16b8fcd34dade48159e4a08917b0cf886d281337bbbdbe7788048","has_concept","Concept"
"Removing the diodes along one side or the other could be an option.","2a1263af422dd80e7ec5e379cdb8f228aaf6fccbe2bc48ebb6873ab179d7d463","has_concept","Concept"
"Removing the diodes along one side or the other could be an option.","9adee4486ae3536586327187bbd6cb65b6becd915e5871f34c0eaf26189d7eb1","has_concept","Concept"
"Gerrit likes the security of all 4 sides.","8cbfebfa699ba5216fe74424ad6fcfd1450ecbef971b5987a6e45663ccad86d7","has_concept","Concept"
"Gerrit likes the security of all 4 sides.","72fe5fab23446a47fe5985194608aacf2d13924480230c6bd72ef910dde06900","has_concept","Concept"
"Gerrit likes the security of all 4 sides.","00ac04aa45ebca8ac0ca3d346b16c79bec24a76966a03d5d4798ea37a96de387","has_concept","Concept"
"Gerrit likes the security of all 4 sides.","fadc1e6beba8b2b1f57e75149a7c7cf8cd5a0b6c930bb861a6e43b052434580b","has_concept","Concept"
"Gerrit likes the security of all 4 sides.","e782d3d62dff8530fe99702494d1623e482bb35bbe7fd12e0a9317cf91afd35f","has_concept","Concept"
"He prefers to keep the diodes on all four sides of the frame.","b01c78a14e300807747dad9627fb8caedfcc97d6e140c7266be5c89008bdc82d","has_concept","Concept"
"He prefers to keep the diodes on all four sides of the frame.","53d9df4f78840182194ada02bdc6d3cb07e7aed8b70b0aebeb6a9370ae55cc5c","has_concept","Concept"
"He prefers to keep the diodes on all four sides of the frame.","867dabebab3af6574b3dcc4331855d22d027647908b69153315cc9f456ef1f1c","has_concept","Concept"
"He prefers to keep the diodes on all four sides of the frame.","8c84452ffe0675d24391067f9ff31475d245ea3d6c86aa4be13d689fbe5c57c9","has_concept","Concept"
"He prefers to keep the diodes on all four sides of the frame.","7366b4fb0245233f96bba878c01681ee64ecbb5f690239285b2483bd182bc92c","has_concept","Concept"
"The high voltage connector could be changed to be on a separate connector.","8e316522caeb45f193520661fa1c48c35da309f46a589367aac85ea874bf3180","has_concept","Concept"
"The high voltage connector could be changed to be on a separate connector.","72e7a9afc3f54882c234570c28dbef421a3add4baf056a49bdd1fe322881b1f9","has_concept","Concept"
"The high voltage connector could be changed to be on a separate connector.","a55108a840d1095eba2e0d7833f5dbeb60585ca12faa7cc39b0bcbe9e875dc89","has_concept","Concept"
"The high voltage connector could be changed to be on a separate connector.","67d272b31ef0ac1527123cfd812fdf998a028c8591b037a8c62260d5abd6df51","has_concept","Concept"
"It could improve safety and compatibility.","5f6ec690c52925b53a482e5edb68a561334f3718ba0422aadb026d54a9fcc33e","has_concept","Concept"
"It could improve safety and compatibility.","ca7f8179ccbb115dfed69f0553a872b6a8912e814c6b095af7a2f2c216539e17","has_concept","Concept"
"It could improve safety and compatibility.","fadc1e6beba8b2b1f57e75149a7c7cf8cd5a0b6c930bb861a6e43b052434580b","has_concept","Concept"
"It could improve safety and compatibility.","72e7a9afc3f54882c234570c28dbef421a3add4baf056a49bdd1fe322881b1f9","has_concept","Concept"
"It could improve safety and compatibility.","71c54d7c653d3aa2d2c9e80b5685d9adf70cd2b2f4192e61ccb19caf483addea","has_concept","Concept"
"The pros of keeping the single connector were discussed.","e6ad57b352a52488d25293d7238bdb868595b1a4e9b91e3fd498c29d48a3a677","has_concept","Concept"
"The pros of keeping the single connector were discussed.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"The pros of keeping the single connector were discussed.","adecb96e38b5e6c30c6ef250c64474affd2fb36af817e593431b8b5113f57bb3","has_concept","Concept"
"The cons of keeping the single connector were discussed.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"The cons of keeping the single connector were discussed.","ead4428a54c0f7c722fcd78f8a4d950eab7b1fbd5931c815a331a1c09646eb6f","has_concept","Concept"
"The cons of keeping the single connector were discussed.","e6ad57b352a52488d25293d7238bdb868595b1a4e9b91e3fd498c29d48a3a677","has_concept","Concept"
"The cons of keeping the single connector were discussed.","12cdf9606574406b4100501784f432ca255173ef1f10325f308ba4382d60d539","has_concept","Concept"
"The cons of keeping the single connector were discussed.","7d9805d431d70f321e7641735a0efa11ec38aef9adeb5715d0fbddce0540e158","has_concept","Concept"
"Labels for the mini display port were provided on the transport frames.","a0c64d4455bf47ba173be521743cab4384cef6f03cfe704b32ce9b9409c75a78","has_concept","Concept"
"Labels for the mini display port were provided on the transport frames.","e8c7537954a3908acf174da5550ed877f54f3059af4915bad2da1522fd36bfca","has_concept","Concept"
"Labels for the mini display port were provided on the transport frames.","aa6fc4f7166e5aab1ea385649e32978e285adcd7742359e7ce47b80bb1188d60","has_concept","Concept"
"Labels for the mini display port were provided on the transport frames.","63dd0f7a9bf5d006254d395df3ccb223dd9fa83dab4ae1af9c3dc1c5f93ec6e4","has_concept","Concept"
"Labels for the mini display port were provided on the transport frames.","b6a6e87096d0e46e86ff3b158b39516884b47203b42e1c9b353497803bdfa3ef","has_concept","Concept"
"Labels to be included on the PCB silk screen in case of running without transport frame in place.","3d2ed4041a1ad81a588fdafadf7ddfe5eb77249fee514eac65db83418fd5e384","has_concept","Concept"
"Labels to be included on the PCB silk screen in case of running without transport frame in place.","54803cf097df61916f02c01daf9a41932c61ca6b86866986865ae6443d3f97b6","has_concept","Concept"
"Labels to be included on the PCB silk screen in case of running without transport frame in place.","dc927c6429472ae27d011b8669ee8d7802425a75145d180050318dbfebaaed10","has_concept","Concept"
"Labels to be included on the PCB silk screen in case of running without transport frame in place.","18e03c824d4ad73b609834c8fb6e799db74c06703f977ac241fa8ec0991afdce","has_concept","Concept"
"Labels to be included on the PCB silk screen in case of running without transport frame in place.","7521fc50baeb2fd01ed191698549395ccacd9534cab785173f6415a678a483c1","has_concept","Concept"
"Ribbing was added to the barrel transport frame.","022dcffb83584c4ee385df97f58ceaff2a6d0c4669f9a707f42f1d3968059895","has_concept","Concept"
"Ribbing was added to the barrel transport frame.","93c16dc22e859b28cd8b86933bd52c0aca75def1d1483b868b2810c0931bdeb6","has_concept","Concept"
"Ribbing was added to the barrel transport frame.","1eba20e6879eb41b19c3ca55191dbf62ab75d917f6fffcddc6f79fb1dc96d951","has_concept","Concept"
"Ribbing was added to the barrel transport frame.","47fc63a4daac3bc7616cc35bc727d5d6125359367468616bf472903a8ff9a1c5","has_concept","Concept"
"The injection moulding company optimised the ribbing.","6c3f399f7f075beba52de80c2ab629f7959912f5a062e164891d7d1732508d1d","has_concept","Concept"
"The injection moulding company optimised the ribbing.","0e412550299eef427a103d5ddd0252ee39ab5b699ce546c30a011a72acae2fd7","has_concept","Concept"
"The injection moulding company optimised the ribbing.","37e67da7f10029e684c1c96929c8434d3c494418113c5dad2fdfd1ed94ccb157","has_concept","Concept"
"The injection moulding company optimised the ribbing.","ca7f8179ccbb115dfed69f0553a872b6a8912e814c6b095af7a2f2c216539e17","has_concept","Concept"
"The injection moulding company optimised the ribbing.","db43736b19b01b1164e4483ed83c2e2d6d2c5793ee8ebcdbe53208fee13e49c4","has_concept","Concept"
"Craig & Ingo gave an introduction for the meeting.","0d5851dbf0a89cd1631b30ed1cbae2c4f33a4c3c45cd349092e00310d8883fc2","has_concept","Concept"
"Craig & Ingo gave an introduction for the meeting.","e8f40309ac92e541c2b2c577f2328bce23fe28018aea8e91def3213cfac1ad7e","has_concept","Concept"
"Craig & Ingo gave an introduction for the meeting.","340423952fa736b3ff7ed6cedbc4d03a4d64df07e4bcc13b675170410d47b3aa","has_concept","Concept"
"Craig & Ingo gave an introduction for the meeting.","d95bf4470024539f6d91fc38eadfa657d602bbf992a25986f2f9e87d8e056ea8","has_concept","Concept"
"Craig & Ingo gave an introduction for the meeting.","7662b427409343b17a125e8b96d4919524a472f51ec3ce3e713ac7128ced7884","has_concept","Concept"
"The quantity of DCDC coils was evaluated.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"The quantity of DCDC coils was evaluated.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"The quantity of DCDC coils was evaluated.","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"The quantity of DCDC coils was evaluated.","12cdf9606574406b4100501784f432ca255173ef1f10325f308ba4382d60d539","has_concept","Concept"
"production management","ca6f552b7acfed35cf7da22df4b493783a54b498794b9e45fe76532ac956590c","has_concept","Concept"
"production management","4571faab4338f717501abab5c86b6ffd73a9e1f665840a342d58e8dbdeb2ac95","has_concept","Concept"
"production management","2189dc5b54e506b97d496fbe0471891dcbafc761f8604305f0ca2efa602bffe4","has_concept","Concept"
"production management","272f96aac6bc2baf4a1797005bc0cffb760ddbb9410a9522c9c1a533862ae246","has_concept","Concept"
"production management","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"production management","fe3fd2de2494022da75f3bd194a96f7ee8278b913fd0d130a8720d09184e1c57","has_concept","Concept"
"Christian gave a status update on the powerboard test crate.","05993b70fb3cfe8764221b15f8aaa151022da09204d138ef3928275c2bc795f8","has_concept","Concept"
"Christian gave a status update on the powerboard test crate.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Christian gave a status update on the powerboard test crate.","f9238a9a4787bd27d643a6dee5dd6453ab2c4ee16b2b5fa0482262f79de0bef5","has_concept","Concept"
"Christian gave a status update on the powerboard test crate.","1ba68c67752a0a81364d01903383be84fafe1cff55e5e531c8d9f203060047bd","has_concept","Concept"
"Christian gave a status update on the powerboard test crate.","1e87c579722622b5548c82bd5753972c9ad60d2565e0dd8af826130bf94eedd2","has_concept","Concept"
"Christian","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Christian","97ba74003ae9a38c189293dae9a5d002d3729a573226c1d7ec01a9e967c9ca7e","has_concept","Concept"
"Christian","e9d3e1dec3074149bb3b48ae633ce21ed5f086f47afd942c097b9aea2f5c8838","has_concept","Concept"
"Christian","efa7f3a833a606fc963ad9f6750b06fc30931c3832c660e77499ae3d07271568","has_concept","Concept"
"Christian","51712d0b35765f205ee42c983da6e86b368e0033da91c48e54e144a9826c1c97","has_concept","Concept"
"Christian","24a316641d70a502bf78858b3c32a057f058d4631d8f056eb888f895c40199c6","has_concept","Concept"
"Sven discussed the barrel module frame and hybrid panel finalisation.","ab8575e45fd412ce3ff5fea0debfc05dc4561203e002506c0b605f2cfdaad2c0","has_concept","Concept"
"Sven discussed the barrel module frame and hybrid panel finalisation.","61fd53edbb3e8fd5243e46b44c43fd6d707aebfab1e004ea05d5faa44016b884","has_concept","Concept"
"Sven discussed the barrel module frame and hybrid panel finalisation.","dd37b133e2d1538067bfc0c01ea01de82f36ad7d4736adc4523e73a7fd8dc933","has_concept","Concept"
"Sven discussed the barrel module frame and hybrid panel finalisation.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"Sven discussed the barrel module frame and hybrid panel finalisation.","e3dd8ea31110a10584ebb0878bb06e8c4ccacbe48da8193aa803af57f14de251","has_concept","Concept"
"The high voltage connector for the barrel module frame and hybrid panel was discussed.","90af635d95647dad4c78826de88c9d1bba09120bffed1519d6b10efcccd8ebdd","has_concept","Concept"
"The high voltage connector for the barrel module frame and hybrid panel was discussed.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"The high voltage connector for the barrel module frame and hybrid panel was discussed.","d7428cc6df250ced65b1c9ce7fcdc013b1451b9d476e83497b5d1e422afe85c6","has_concept","Concept"
"The high voltage connector for the barrel module frame and hybrid panel was discussed.","7e8c52da267799d4fba33e18b1de67456dec35fca1b08428ab9663ea9796b5af","has_concept","Concept"
"The high voltage connector for the barrel module frame and hybrid panel was discussed.","e0db6aabf3e9e80747ecb283b09329de39d6839d64e67b60c806e963544178ce","has_concept","Concept"
"Gerrit","3330e1565abe64261905eb1093b1c4e80c408660eff8e1ab93072fc592578292","has_concept","Concept"
"Gerrit","e2f5ec29377f35c70950f0374d8114bbecc8f169177a007e63d89dc156268b38","has_concept","Concept"
"Gerrit","d8e66ba6da235c05ad86fbe4f90453bd005f3b708049ab7f6836b09db494b262","has_concept","Concept"
